sic_description,n_events,n_tickers,n_capture_ret_abn,n_capture_ret,n_drop_ratio,event_share_of_analysis,ticker_share_of_analysis,mean_capture_ret_abn,stddev_capture_ret_abn,se_capture_ret_abn,ci95_low_capture_ret_abn,ci95_high_capture_ret_abn,median_capture_ret_abn,p25_capture_ret_abn,p75_capture_ret_abn,positive_capture_ret_abn_rate,mean_capture_ret,median_capture_ret,mean_drop_ratio,median_drop_ratio,p25_drop_ratio,p75_drop_ratio,drop_ratio_lt_1_rate,low_n_flag,low_ticker_flag,report_eligible_flag
TRUCK TRAILERS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-0.006116017875978434,0.01855656965926648,0.004149375118732996,-0.014248793108695108,0.002016757356738238,-0.0031215122423021314,-0.006384510884948543,-0.0003927112786680177,0.25,-0.010405587523930332,-0.006881720430107459,3.456249999999997,1.8750000000000044,0.2500000000000169,3.750000000000009,0.3,True,True,False
TRUCKING & COURIER SERVICES (NO AIR),20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-0.0016856426033390489,0.004337104174817674,0.000969805976039045,-0.003586462316375577,0.00021517710969747917,-0.0019725486918351805,-0.0053161647968120035,0.001018150899923134,0.4,0.0004521578079191957,-0.0013837638376383154,0.9102463204842547,1.085889570552136,0.7654320987654201,1.286585365853667,0.35,True,True,False
"WATCHES, CLOCKS, CLOCKWORK OPERATED DEVICES/PARTS",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.0018762602845663404,0.00595796137201491,0.001332240663514325,-0.0007349314159217366,0.004487451985054417,0.0017998386220056317,-0.002645740959352096,0.005185070876354714,0.65,0.0017464794935453068,0.0021652832912306325,0.8700198412698436,0.8285714285714262,0.4857142857142805,1.0285714285714371,0.65,True,True,False
"WHOLESALE-APPAREL, PIECE GOODS & NOTIONS",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.004597882681413887,0.0062579143479998605,0.0013993121879498963,0.0018552307930320908,0.007340534569795684,0.0038356442259054172,-0.0004930136289902874,0.009325194920479415,0.7,0.004620599655111799,0.006571318129107062,0.5632827367257345,0.33333333333334103,0.16666666666667793,0.8400000000000034,0.8,True,True,False
"WHOLESALE-BEER, WINE & DISTILLED ALCOHOLIC BEVERAGES",20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.002434632155896952,0.005915563778354882,0.0013227602733637013,-0.00015797797989590238,0.005027242291689806,0.002673167771558535,-0.0020403609010647373,0.005766499614894458,0.6,0.0003569647222275552,-0.0014026474971507578,2.0749999999999984,0.9166666666666916,-2.666666666666669,5.500000000000031,0.5,True,True,False
WHOLESALE-MISC DURABLE GOODS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,-0.0003350596799714451,0.006099658759934882,0.0013639251626766467,-0.0030083529988176724,0.0023382336388747824,-6.485496051001315e-05,-0.004351920705662025,0.0024966135696072,0.5,0.003558565665034897,0.002944793217267572,-0.5866704545454573,0.27199999999998,-1.740000000000009,0.7750000000000057,0.75,True,True,False
WHOLESALE-MOTOR VEHICLE SUPPLIES & NEW PARTS,20,1,20,20,20,0.00012399563535363554,0.00011098779134295228,0.00214601886185248,0.004873048905356677,0.0010896468610058468,1.0311014281020204e-05,0.004281726709423939,0.0007081227707846044,-0.0019410934300821373,0.0038385502493368164,0.6,0.0018322861917684375,0.0014232270657124218,0.7238220678652754,0.7766990291262246,0.23463687150838877,1.262135922330108,0.6,True,True,False
"MACHINE TOOLS, METAL CUTTING TYPES",19,1,19,19,19,0.00011779585358595377,0.00011098779134295228,0.0035167166322373424,0.004662353092270398,0.0010696171562268961,0.001420267006032626,0.005613166258442059,0.003610220398992345,-0.0005569567286045317,0.006275094045449648,0.7368421052631579,0.004566317325473735,0.00764192139737984,0.3789473684210511,0.0,-0.2499999999999858,1.0999999999999943,0.6842105263157895,True,True,False
NONFERROUS FOUNDRIES (CASTINGS),19,1,19,19,19,0.00011779585358595377,0.00011098779134295228,0.0017724390641793415,0.019581389763884852,0.004492278902887149,-0.007032427585479471,0.010577305713838154,0.00029765736997064483,-0.002496598753189619,0.004460644464655575,0.5263157894736842,1.674523625000734e-05,-0.0005803830528149155,1.1802454345582623,1.0909090909091,0.6666666666666525,1.7391304347826024,0.47368421052631576,True,True,False
OFFICE FURNITURE,19,1,19,19,19,0.00011779585358595377,0.00011098779134295228,-0.00026589343205724676,0.010754421073645446,0.0024672334029634045,-0.005101670901865519,0.004569884037751026,-0.0006552119839260575,-0.004665790518654062,0.006522018538807292,0.42105263157894735,-0.0018056098285848708,0.0005535055350552404,1.4091228070175421,0.960000000000008,-0.16000000000000605,2.0266666666666615,0.5263157894736842,True,True,False
PRIMARY PRODUCTION OF ALUMINUM,19,1,19,19,19,0.00011779585358595377,0.00011098779134295228,0.003112581784241366,0.014477676976633713,0.003321406888335359,-0.003397375716895938,0.00962253928537867,0.0009863530989310551,-0.006789069504622684,0.01332050786429708,0.631578947368421,0.0024068558704346214,0.003989786147462564,0.6526315789473639,-0.2500000000000213,-4.000000000000021,6.300000000000026,0.631578947368421,True,True,False
RETAIL-SHOE STORES,19,2,19,19,19,0.00011779585358595377,0.00022197558268590456,0.0006370362867546568,0.022822539974745558,0.0052358497570964835,-0.00962522923715445,0.010899301810663764,0.003494141904101203,-0.001937657052144763,0.011655522712744091,0.7368421052631579,0.004258362049358768,0.007974481658692186,-0.4360557275541815,0.0,-2.400000000000002,1.7999999999999972,0.7368421052631579,True,True,False
"SPECIALTY CLEANING, POLISHING AND SANITATION PREPARATIONS",19,1,19,19,19,0.00011779585358595377,0.00011098779134295228,-0.0010909828674704922,0.010423503951127167,0.002391315808450539,-0.005777961852033549,0.0035959961170925646,-0.0011473603988488017,-0.002964594605373571,0.005917461067687677,0.3684210526315789,-0.0006552388107142102,-0.0013563153433171933,1.0824332735595157,1.1774193548387046,0.5338983050847419,1.3728813559322073,0.47368421052631576,True,True,False
WHOLESALE-DURABLE GOODS,19,1,19,19,19,0.00011779585358595377,0.00011098779134295228,-0.0012855482088533112,0.004020397539114416,0.0009223424518873341,-0.003093339414552486,0.0005222429968458637,-0.0015129735714687414,-0.0034632697148402605,0.00024601955822079044,0.3157894736842105,0.0030088814800042336,0.0009251860885655026,-0.31591891044574966,0.4634146341463637,-1.333333333333343,1.5609756097560645,0.5789473684210527,True,True,False
WHOLESALE-MOTOR VEHICLES & MOTOR VEHICLE PARTS & SUPPLIES,19,1,19,19,19,0.00011779585358595377,0.00011098779134295228,-0.0008939593432430064,0.006456387720892627,0.0014811969271414655,-0.0037971053204402788,0.0020091866339542663,-0.00031288507657131325,-0.0030913712308469877,0.0030265334268027794,0.47368421052631576,-0.00016263455084170343,0.00028350028350032153,1.0080542264752776,0.9454545454545381,0.3333333333333144,1.8666666666666625,0.5263157894736842,True,True,False
DENTAL EQUIPMENT & SUPPLIES,18,1,18,18,18,0.000111596071818272,0.00011098779134295228,0.0016730169661817302,0.003990440920997653,0.0009405559450539109,-0.0001704726861239353,0.003516506618487396,0.00017575565913383528,-0.0007832128501677209,0.003974322568519454,0.5555555555555556,0.0029829243927463256,0.0018294399099352018,0.2983333333333363,0.4375000000000018,-0.6399999999999864,1.0714285714285612,0.6666666666666666,True,True,False
RETAIL-CONVENIENCE STORES,18,1,18,18,18,0.000111596071818272,0.00011098779134295228,-0.0007898655525101931,0.005794351717336008,0.0013657417973027364,-0.0034667194752235563,0.0018869883702031698,0.00019491798642959053,-0.005149835682362087,0.0038364819438195964,0.5555555555555556,-0.002542453044541036,-0.0033670033670034467,1.2962962962962914,1.6666666666666607,0.6666666666666525,2.5000000000000355,0.2777777777777778,True,True,False
"INVESTORS, NEC",17,1,17,17,17,0.00010539629005059021,0.00011098779134295228,0.000343697601700768,0.006401656543466405,0.0015526297710375554,-0.0026994567495328406,0.003386851952934377,-0.00043068469882951224,-0.0008444007052111865,0.004074139421264295,0.47058823529411764,-0.0012776654743401955,5.880796117597138e-17,0.9775149911044093,0.9999999999999957,0.613333333333325,1.2048192771084338,0.5294117647058824,True,True,False
"WHOLESALE-JEWELRY, WATCHES, PRECIOUS STONES & METALS",17,1,17,17,17,0.00010539629005059021,0.00011098779134295228,-0.0031430891557398355,0.01034888986331183,0.002509974471430505,-0.008062639119743626,0.001776460808263955,-0.0024311603312478975,-0.00777908086889874,0.003156254315191516,0.4117647058823529,-0.000406160143432356,0.001954397394136813,1.2686274509803925,0.8499999999999996,0.0,1.700000000000017,0.5882352941176471,True,True,False
PULP MILLS,16,1,16,16,16,9.919650828290844e-05,0.00011098779134295228,0.0023247385338712352,0.006693691229684288,0.001673422807421072,-0.000955170168674066,0.0056046472364165364,0.005361093745621154,-0.004293234101882325,0.007446742947657044,0.5625,0.003537456317858236,0.004672897196261564,0.5070512820512836,0.40000000000000335,-0.3999999999999915,1.0666666666666678,0.6875,True,True,False
OPERATORS OF NONRESIDENTIAL BUILDINGS,15,1,15,15,15,9.299672651522667e-05,0.00011098779134295228,-0.0001358902929019396,0.007979554885304309,0.0020603122120621082,-0.004174102228543672,0.0039023216427397926,0.0017740089922381247,-0.0060265598458583884,0.006284803813744262,0.5333333333333333,0.0014776965797610971,0.0022209883398111208,0.9109841269841271,0.8095238095238176,0.5600000000000023,1.1199999999999974,0.6,True,True,False
RETAIL-FOOD STORES,15,1,15,15,15,9.299672651522667e-05,0.00011098779134295228,0.00015145032936057657,0.00651805574595501,0.0016829547569156874,-0.0031471409941941707,0.003450041652915324,-0.001432575127460139,-0.004178420940166552,0.0021650416468493357,0.4,-0.0007865551686297926,-0.0034856700232378055,2.0761904761904844,2.2857142857142874,0.8571428571428388,4.285714285714295,0.4,True,True,False
"MILLWOOD, VENEER, PLYWOOD, & STRUCTURAL WOOD MEMBERS",14,1,14,14,14,8.679694474754488e-05,0.00011098779134295228,0.001625080854822598,0.005627135823442362,0.0015039153085830985,-0.001322593150000275,0.004572754859645471,0.0018168493326755457,-0.0037728413477882868,0.006362832167173497,0.7142857142857143,0.006630421738676374,0.006002400960384239,-0.6421647555343238,-0.7500000000000284,-1.5416666666666856,0.0,0.9285714285714286,True,True,False
"WHOLESALE-ELECTRICAL APPARATUS & EQUIPMENT, WIRING SUPPLIES",14,1,14,14,14,8.679694474754488e-05,0.00011098779134295228,0.004619913476086884,0.011082741446718229,0.0029619872428442127,-0.0011855815198877724,0.01042540847206154,0.004815853761735293,-0.0006975923979518357,0.011393418227088064,0.6428571428571429,0.00710797866830559,0.003726299473722096,-2.1468909878000724,-3.3333333333333335,-5.950413223140471,1.6969696969697383,0.7142857142857143,True,True,False
X-RAY APPARATUS & TUBES & RELATED IRRADIATION APPARATUS,14,1,14,14,14,8.679694474754488e-05,0.00011098779134295228,0.0012494547531252801,0.00979092026407495,0.002616733509242193,-0.003879342924989418,0.006378252431239979,-0.0007439334046786764,-0.0024016719357046693,0.0038919072434225794,0.42857142857142855,0.0019428690543371282,0.0007868852459016543,-2.6530612244898046,-5.00000000000019,-13.714285714285623,0.28571428571402585,0.7857142857142857,True,True,False
RETAIL-WOMEN'S CLOTHING STORES,13,1,13,13,13,8.059716297986311e-05,0.00011098779134295228,0.001272086341744629,0.009841440480090143,0.0027295244827224576,-0.004077781644391388,0.006621954327880646,0.00046393570483719356,-0.006009437023031249,0.009646611112130228,0.5384615384615384,-0.0011092312498833126,-0.0013020833333332949,1.095022624434389,1.058823529411763,0.7647058823529457,1.4705882352941175,0.46153846153846156,True,True,False
"RETAIL-HOBBY, TOY & GAME SHOPS",12,1,12,12,12,7.439738121218133e-05,0.00011098779134295228,-0.0031074304177584927,0.009696253074605093,0.0027990671613769935,-0.0085936020540574,0.0023787412185404147,-0.0026995984535015147,-0.011722980379990696,0.00351824009756017,0.4166666666666667,-0.00232127634372651,0.00038051750380512097,1.3473326745718064,0.8181818181818169,0.09999999999999787,1.4240000000000008,0.5833333333333334,True,True,False
SERVICES-MEMBERSHIP SPORTS & RECREATION CLUBS,12,2,12,12,12,7.439738121218133e-05,0.00022197558268590456,0.0015887198473165884,0.006092610204964953,0.0017587850709519883,-0.0018584988917493088,0.005035938586382485,0.00018167841925170747,-0.00333041248858693,0.00289346018337877,0.5833333333333334,0.0032549909450222277,0.002854424357754594,0.060451893035694836,0.01867142442221648,-0.2413793103448286,1.2500000000000178,0.6666666666666666,True,True,False
PUBLIC BLDG & RELATED FURNITURE,11,1,11,11,11,6.819759944449956e-05,0.00011098779134295228,-0.0034767933618370284,0.01164032322855955,0.0035096895079627646,-0.010355784797444046,0.00340219807376999,-0.002471337151041383,-0.004500683036183423,0.0030491692256639927,0.36363636363636365,-0.003373280585850749,0.001004016064256871,3.7363636363636457,0.5000000000000782,-0.3999999999999915,5.200000000000031,0.5454545454545454,True,True,False
SERVICES-ADVERTISING,11,1,11,11,11,6.819759944449956e-05,0.00011098779134295228,-0.002119242967781108,0.01385714903782703,0.004178087638409692,-0.010308294739064104,0.006069808803501889,-0.0022126260034619656,-0.016072713978053123,0.005190192985481713,0.36363636363636365,0.0008313241944925813,0.006369426751592384,0.5878787878787853,0.6666666666666673,0.0,2.400000000000002,0.6363636363636364,True,True,False
COMMERCIAL PRINTING,10,1,10,10,10,6.199781767681777e-05,0.00011098779134295228,0.0023467948750077717,0.007429977910483867,0.0023495653161867665,-0.002258353144718291,0.006951942894733835,-0.0005497215699922391,-0.002758747587962524,0.00759398050432474,0.5,0.000822075728653134,-0.0008928571428571561,0.9033333333333345,0.9333333333333371,0.40000000000000924,1.1999999999999922,0.5,True,True,False
SERVICES-MOTION PICTURE & VIDEO TAPE PRODUCTION,10,1,10,10,10,6.199781767681777e-05,0.00011098779134295228,0.001583297762969812,0.0281976370953296,0.008916875785609598,-0.015893778776824997,0.019060374302764624,-0.0063769060696793455,-0.01214356336655866,0.0050979330565640215,0.3,0.0017369008803757337,-0.0021097046413501804,0.67205882352941,1.0000000000000009,0.374999999999992,2.0000000000000018,0.4,True,True,False
SERVICES-TESTING LABORATORIES,9,1,9,9,9,5.5798035909136e-05,0.00011098779134295228,0.0011945887901883526,0.0025991549727461573,0.0008663849909153858,-0.0005035257920058035,0.0028927033723825085,0.0010136491666476477,-0.0006077729471170882,0.0026024687778196135,0.6666666666666666,0.0010190291827498446,0.0018853695324283347,0.37923961096373277,0.3199999999999932,0.15999999999996817,0.6153846153846022,0.7777777777777778,True,True,False
"WOMEN'S, MISSES', AND JUNIORS OUTERWEAR",9,1,9,9,9,5.5798035909136e-05,0.00011098779134295228,0.00028471598696640417,0.004201201911584503,0.0014004006371948344,-0.002460069261935471,0.0030295012358682793,-0.001533079685326704,-0.0023305581089736816,0.003888919873582575,0.3333333333333333,-0.0012490840823768622,-0.0013377926421404443,1.7698412698412784,1.2499999999999956,0.12499999999997513,2.714285714285732,0.4444444444444444,True,True,False
TELEPHONE & TELEGRAPH APPARATUS,8,3,8,8,8,4.959825414145422e-05,0.0003329633740288568,-0.018356341753146002,0.042235587480552735,0.014932535157448244,-0.04762411066174456,0.010911427155452555,-0.006787596080858238,-0.04881998282771649,0.005015144928304403,0.375,-0.021249928571813292,-0.011401425178147356,1.3383125000000033,1.1099999999999999,0.25249999999998884,1.4444444444444335,0.375,True,True,False
AIRCRAFT,7,1,7,7,7,4.339847237377244e-05,0.00011098779134295228,0.0014999607165479215,0.007174072962243984,0.002711544706504293,-0.0038146669082004927,0.006814588341296336,0.0024115885732783186,-0.0035942647659478995,0.007867978868319338,0.7142857142857143,0.0008942038487225384,0.0002874802357339404,0.9055238095238077,0.9733333333333197,0.5066666666666606,1.0720000000000027,0.5714285714285714,True,True,False
"HOTELS, ROOMING HOUSES, CAMPS & OTHER LODGING PLACES",7,1,7,7,7,4.339847237377244e-05,0.00011098779134295228,-0.002156512979768529,0.005189273702086579,0.0019613611001097955,-0.006000780735983728,0.00168775477644667,-0.0026437444847585527,-0.005623032014288686,-0.0012700159311669385,0.14285714285714285,0.0017445030528256248,0.001776988005330926,0.8114285714285704,0.8400000000000034,0.5999999999999943,1.1599999999999966,0.7142857142857143,True,True,False
MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,7,1,7,7,7,4.339847237377244e-05,0.00011098779134295228,0.007603740048413849,0.02422821673350321,0.009157405169631882,-0.01034477408406464,0.02555225418089234,0.014781090550866955,-0.021028972964878795,0.02530196078431364,0.5714285714285714,0.007413257454804775,0.004109589041095917,0.5437226890756318,0.6470588235294126,-1.1500000000000021,1.7499999999999893,0.5714285714285714,True,True,False
OPERATORS OF APARTMENT BUILDINGS,7,1,7,7,7,4.339847237377244e-05,0.00011098779134295228,-0.00046885140190488096,0.019620765824812165,0.007415952415012585,-0.015004118135329546,0.014066415331519786,0.001246242615172746,-0.016150998037400957,0.011576541105054359,0.7142857142857143,0.0025213266387483775,0.0020477815699658708,0.673839285714286,0.625,-0.35343750000000007,1.5250000000000026,0.5714285714285714,True,True,False
"SERVICES-SPECIALTY OUTPATIENT FACILITIES, NEC",7,1,7,7,7,4.339847237377244e-05,0.00011098779134295228,0.004340759079980929,0.005074824336445808,0.001918103305939141,0.0005812766003402124,0.008100241559621645,0.003956069516899509,-0.00047951945598067626,0.010694079906678372,0.7142857142857143,0.0015349485100237912,0.0009973404255319528,0.4685714285714247,0.6399999999999864,-1.5200000000000387,2.5600000000000023,0.5714285714285714,True,True,False
SERVICES-NURSING & PERSONAL CARE FACILITIES,6,1,6,6,6,3.7198690606090664e-05,0.00011098779134295228,0.0033519171951136603,0.007718016192765449,0.0031508669164689073,-0.0028237819611653977,0.009527616351392718,0.00023960751094981867,1.376508541799798e-06,0.00372280452666312,0.8333333333333334,-0.005077148073683842,-0.0052563075690828945,1.3913018490200812,1.3647058823529372,1.216374269005847,1.6287425149700592,0.16666666666666666,True,True,False
OPHTHALMIC GOODS,4,1,4,4,4,2.479912707072711e-05,0.00011098779134295228,0.0008314738112573126,0.0039011612651406345,0.0019505806325703172,-0.002991664228580509,0.004654611851095134,-0.0006849192734992783,-0.0027344638794662415,0.00039549501433112314,0.5,0.001251642087855354,0.0010222261164169316,-13.916666666667274,-19.66666666666773,-48.66666666666788,-10.66666666666644,0.75,True,True,False
GENERAL BLDG CONTRACTORS - NONRESIDENTIAL BLDGS,3,1,3,3,3,1.8599345303045332e-05,0.00011098779134295228,-0.008071404043266691,0.010167945395584537,0.0058704660112461485,-0.019577517425309145,0.0034347093387757602,-0.0071013844404603,-0.018689597453251015,0.0015767697639112416,0.3333333333333333,-0.009749437367775208,-0.00791227096057759,13.333333333333366,10.500000000000162,0.0,29.499999999999936,0.3333333333333333,True,True,False
"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC",3,1,3,3,3,1.8599345303045332e-05,0.00011098779134295228,0.024491453679769477,0.02464197372676017,0.01422705016450867,-0.003393564642667518,0.05237647200220647,0.02902731312520557,-0.002103340893742118,0.04655038880784498,0.6666666666666666,0.020087442087187112,0.02290950744558984,0.3511111111111123,0.20000000000000284,-0.4800000000000004,1.3333333333333346,0.6666666666666666,True,True,False
"AIR TRANSPORTATION, NONSCHEDULED",2,1,2,2,2,1.2399563535363555e-05,0.00011098779134295228,-0.002018892381588952,0.0034670504815766954,0.0024515749062389664,-0.006823979197817326,0.002786194434639422,-0.004470467287827918,-0.004470467287827918,0.0004326825246500146,0.5,-0.003872936412372681,-0.008094791177850749,2.319999999999993,0.8799999999999955,0.8799999999999955,3.759999999999991,0.5,True,True,False
"JEWELRY, SILVERWARE & PLATED WARE",1,1,1,1,1,6.199781767681778e-06,0.00011098779134295228,-0.01232686064540291,,,,,-0.01232686064540291,-0.01232686064540291,-0.01232686064540291,0.0,-0.008849557522123803,-0.008849557522123803,1.0799999999999992,1.0799999999999992,1.0799999999999992,1.0799999999999992,0.0,True,True,False
OIL & GAS FIELD EXPLORATION SERVICES,1,1,1,1,1,6.199781767681778e-06,0.00011098779134295228,-0.00897226634372647,,,,,-0.00897226634372647,-0.00897226634372647,-0.00897226634372647,0.0,-0.009132420091324133,-0.009132420091324133,1.0624999999999996,1.0624999999999996,1.0624999999999996,1.0624999999999996,0.0,True,True,False
RETAIL-APPAREL & ACCESSORY STORES,1,1,1,1,1,6.199781767681778e-06,0.00011098779134295228,0.008107708489035935,,,,,0.008107708489035935,0.008107708489035935,0.008107708489035935,1.0,0.014084507042253657,0.014084507042253657,0.7699999999999978,0.7699999999999978,0.7699999999999978,0.7699999999999978,1.0,True,True,False
"WHOLESALE-MEDICAL, DENTAL & HOSPITAL EQUIPMENT & SUPPLIES",1,1,1,1,1,6.199781767681778e-06,0.00011098779134295228,-0.015442486336932614,,,,,-0.015442486336932614,-0.015442486336932614,-0.015442486336932614,0.0,-0.026222314911365927,-0.026222314911365927,3.121625269978395,3.121625269978395,3.121625269978395,3.121625269978395,0.0,True,True,False
