ticker,n_days,total_volume,total_trades,last_close
SPI,1,48067,394,0.5902
SPIB,1,5498003,3663,32.58
SPIP,1,459553,955,25.51
SPIR,1,210443,2427,8.15
SPKLW,1,2400,9,0.14
SPLB,1,761806,2474,23.03
SPLG,1,4562194,20177,58.64
SPLK,1,2308850,21746,154.25
SPLPpA,1,13490,81,24.245
SPLV,1,1887050,11221,62.98
SPMB,1,2295435,1733,21.66
SPMD,1,1053242,5580,48.89
SPMO,1,228882,4046,73.83
SPMV,1,2804,5,40.9037
SPNS,1,68177,1503,27.98
SPNT,1,370419,4820,11.81
SPNTpB,1,9979,63,25.41
SPOK,1,82292,1716,16.99
SPOT,1,2732545,40133,240.01
SPPL,1,10638,175,4.72
SPPP,1,99153,510,8.91
SPQ,1,162,2,27.6948
SPR,1,3092769,30837,28.27
SPRB,1,183798,1296,3.98
SPRC,1,45023,334,3.7
SPRE,1,38083,3264,19.57
SPRO,1,265280,797,1.35
SPRU,1,32160,608,3.66
SPRX,1,143778,854,24.8
SPRY,1,263760,3307,6.49
SPSB,1,1659742,3056,29.75
SPSC,1,137630,4310,183.77
SPSK,1,104218,3000,17.77
SPSM,1,1334271,6734,40.81
SPT,1,424995,10758,63.1
SPTE,1,8467,48,23.5406
SPTI,1,2493123,1845,28.22
SPTL,1,16025330,9208,27.75
SPTM,1,352775,2186,60.98
SPTN,1,166547,3814,22.27
SPTS,1,646235,1787,28.97
SPUC,1,17,9,35.6445
SPUS,1,74483,851,36.35
SPUU,1,19605,253,112.67
SPVM,1,2247,16,50.76
SPVU,1,8488,76,44.9042
SPWH,1,168280,2188,3.74
SPWO,1,3796,30,20.383
SPWR,1,3913405,19189,3.23
SPXB,1,125,6,75.15
SPXC,1,126380,4006,106.63
SPXE,1,455,21,106.9588
SPXL,1,4075724,35578,117.71
SPXN,1,1836,22,107.7947
SPXS,1,17312082,14813,10.16
SPXT,1,1175,28,79.9282
SPXU,1,16251211,12326,7.57
SPXV,1,19,2,105.4013
SPXX,1,46847,297,15.47
SPY,1,52253330,406770,498.32
SPYC,1,3436,31,32.6373
SPYD,1,1484682,10594,38.18
SPYG,1,1696843,12140,70.41
SPYI,1,280474,2788,49.55
SPYV,1,1687921,6874,47.09
SPYX,1,47227,345,40.7817
SQ,1,8504920,90007,68.83
SQEW,1,17180,88,31.08
SQFT,1,9699,92,1.03
SQFTP,1,5398,50,15.5
SQFTW,1,3491,6,0.063
SQLV,1,2812,19,40.1252
SQM,1,1174953,14506,40.45
SQNS,1,19203,54,2.92
SQQQ,1,79994651,97216,11.45
SQSP,1,373359,7872,31.71
SQY,1,69993,656,21.16
SR,1,1175443,8695,58.46
SRAD,1,197903,3067,10.28
SRBK,1,20979,253,9.05
SRCE,1,124840,1510,49.91
SRCL,1,257992,5588,48.3
SRDX,1,35582,997,31.89
SRE,1,1714430,25779,69.84
SREA,1,37412,315,24.73
SRET,1,29931,469,19.97
SRFM,1,229545,873,1.14
SRG,1,176105,2398,9.55
SRGpA,1,1831,65,24.22
SRHQ,1,129,2,32.3349
SRHR,1,8,8,57.3253
SRI,1,48234,872,18.37
SRL,1,6946,67,7.88
SRLN,1,2445187,5302,41.72
SRM,1,66311,387,1.59
SROI,1,1654,6,26.9609
SRPT,1,412322,9143,127.38
SRRK,1,291998,5474,15.71
SRS,1,47443,392,15.68
SRTS,1,131632,853,3.65
SRTY,1,1374276,6363,32.28
SRV,1,42711,407,34.7157
SRVR,1,45169,473,28.525
SRZN,1,9222,192,9.4199
SRZNW,1,1220,10,0.0161
SRpA,1,182176,524,23.72
SSB,1,398929,8664,79.89
SSBI,1,20330,133,9.85
SSBK,1,6787,188,26.14
SSD,1,400235,8531,190.42
SSFI,1,919,9,21.135
SSG,1,175186,633,3.57
SSIC,1,5261,34,8.05
SSKN,1,5227,71,0.535
SSL,1,492194,4169,8.13
SSLY,1,0,0,43.082
SSNC,1,1014112,19391,60.43
SSNT,1,49920,450,13.37
SSO,1,1803872,10918,70.86
SSP,1,1003774,9533,5.665
SSPX,1,242,9,24.843
SSPY,1,9,6,71.9794
SSRM,1,1846093,14497,9.41
SSSS,1,61278,369,3.58
SST,1,65049,669,1.88
SSTI,1,17415,508,20.35
SSTK,1,603507,13317,44.3
SSUS,1,77749,221,36.89
SSXU,1,3307,28,27.11
SSY,1,8031,31,0.9
SSYS,1,244840,4543,13.4
ST,1,2868870,24177,32.71
STAA,1,348427,7600,30.35
STAF,1,3880,52,0.303
STAG,1,1047333,15744,37.51
STAX,1,2,1,25.27
STBA,1,114935,3199,31.22
STBX,1,415464,419,0.312
STC,1,397239,8164,59.76
STCE,1,16055,170,28.4984
STCN,1,1221,35,8.99
STE,1,731974,18895,220.26
STEL,1,150480,3195,24.19
STEM,1,3077543,11616,3.17
STEP,1,355937,6612,34.26
STER,1,194342,3268,13.27
STEW,1,46894,291,14.33
STGW,1,467759,5104,6.46
STHO,1,25963,513,11.72
STI,1,901531,4121,1.16
STIM,1,91461,706,3.59
STIP,1,464957,2713,98.61
STIX,1,16078,126,0.6402
STIXW,1,6400,11,0.011881
STK,1,31055,257,33.42
STKH,1,135975,394,0.659
STKL,1,382972,4072,6.21
STKS,1,79170,770,3.93
STLA,1,6907818,28463,24.05
STLD,1,827425,19106,124.84
STLG,1,8643,63,44.93
STM,1,3709478,34004,45.17
STN,1,87823,1693,81.42
STNC,1,0,0,28.5981
STNE,1,4165800,26268,18.16
STNG,1,1175875,16199,66.07
STOK,1,85589,1137,4.39
STOT,1,7649,85,46.86
STPZ,1,13895,119,51.13
STR,1,334088,5374,21.02
STRA,1,48727,1975,96.72
STRC,1,216446,471,0.4951
STRCW,1,112656,136,0.0123
STRL,1,363742,8647,82.3
STRM,1,140576,221,0.4051
STRO,1,529341,4934,4.77
STRR,1,46704,132,0.9556
STRRP,1,2064,24,9.545
STRS,1,2587,104,22.2
STRT,1,5035,118,25.45
STRV,1,59843,437,32.09
STRW,1,3267,68,7.95
STSS,1,103834,261,0.2899
STSSW,1,9639,12,0.1077
STT,1,2357056,31702,72.39
STTK,1,254964,4295,9.0
STTpD,1,115109,302,25.26
STTpG,1,82525,286,23.94
STVN,1,175588,2152,33.73
STWD,1,3323349,25362,19.12
STX,1,1662834,27760,87.68
STXD,1,9661,73,29.966
STXE,1,9294,87,27.7894
STXG,1,14168,109,36.1209
STXK,1,15138,163,28.27
STXS,1,174441,1802,2.43
STXT,1,25470,181,20.21
STXV,1,8774,55,26.75
STZ,1,1036610,22061,243.05
SU,1,4859212,26877,32.24
SUB,1,437146,2014,105.02
SUGP,1,159851,886,2.57
SUI,1,636113,9875,124.9
SUM,1,730202,10935,37.74
SUN,1,4798795,8595,60.65
SUNW,1,138695223,62746,0.0544
SUP,1,51602,312,3.19
SUPL,1,775,15,40.447
SUPN,1,208618,5666,27.9
SUPP,1,1113,16,61.3116
SUPV,1,1497294,7285,3.73
SURE,1,508,8,107.085
SURG,1,1189378,8440,8.08
SURGW,1,209027,1557,3.33
SURI,1,18,8,20.9739
SUSA,1,96945,1084,104.02
SUSB,1,160384,363,24.43
SUSC,1,298644,1138,22.86
SUSL,1,15798,234,89.09
SUZ,1,2020719,12650,10.68
SVAL,1,5186,54,28.8073
SVC,1,523744,4495,7.72
SVFD,1,17968,187,1.61
SVII,1,929,9,10.91
SVIIU,1,1547,11,11.03
SVIX,1,681124,3814,41.04
SVM,1,721188,2453,2.25
SVMH,1,314034,629,0.18
SVMHW,1,3045,3,0.02
SVOL,1,369000,2503,22.91
SVRA,1,706887,6258,4.77
SVRE,1,280892,787,0.87
SVREW,1,1310,4,0.1249
SVV,1,377360,5292,19.59
SVXY,1,1531273,20814,109.26
SWAG,1,27451,148,1.45
SWAN,1,11758,121,27.0241
SWAV,1,344127,11309,236.78
SWBI,1,328597,5060,13.67
SWI,1,758499,9202,13.27
SWIM,1,246051,2315,2.72
SWIN,1,133446,1236,5.29
SWK,1,1050295,19366,89.27
SWKH,1,7268,101,16.95
SWKHL,1,1352,11,24.9999
SWKS,1,1882539,33098,104.59
SWN,1,13035451,39143,6.48
SWSSW,1,38100,40,0.055
SWTX,1,1266567,20029,46.43
SWVL,1,24337,231,4.57
SWVLW,1,70777,21,0.01
SWX,1,275362,6295,58.44
SWZ,1,7425,61,7.9
SXC,1,1325424,6835,11.18
SXI,1,48210,2445,154.78
SXQG,1,3780,31,28.04
SXT,1,169896,4974,62.74
SXTC,1,10168692,83044,2.12
SXTP,1,570242,869,0.282
SXUS,1,21,4,17.2731
SY,1,91832,428,1.03
SYBT,1,55063,1648,45.76
SYBX,1,261748,946,3.45
SYF,1,3459684,31656,38.88
SYFpA,1,99663,390,18.74
SYII,1,0,0,44.4328
SYK,1,1428850,31170,339.03
SYLD,1,67287,761,67.51
SYM,1,3177479,41871,42.99
SYNA,1,573290,14909,110.22
SYNB,1,20,1,29.4797
SYNX,1,2547,29,3.17
SYPR,1,17641,152,1.9
SYRA,1,92710697,447142,4.85
SYRE,1,192830,2505,23.69
SYRS,1,79059,1304,7.06
SYT,1,12062,187,3.582
SYTA,1,12137,221,3.33
SYUS,1,0,0,45.3583
SYY,1,4451107,42398,79.32
SZK,1,683,8,14.74
SZNE,1,6728,69,36.736
SZZL,1,1008,12,11.1
SZZLW,1,1025,2,0.0979
T,1,66251033,160235,16.82
TAC,1,601306,3941,6.83
TACK,1,13194,65,25.3
TACT,1,4141,93,7.65
TAFI,1,228964,242,25.09
TAFL,1,91,2,25.456
TAFM,1,7,1,25.35
TAGG,1,21,5,42.308
TAGS,1,4410,41,28.68
TAIL,1,26479,146,12.35
TAIT,1,32820,104,3.18
TAK,1,972996,7496,14.0
TAL,1,18686705,102838,13.21
TALK,1,737330,4621,2.45
TALKW,1,21500,34,0.14
TALO,1,1449405,14790,12.33
TAN,1,1433740,13654,44.1
TANH,1,1262752,2370,0.71
TAOP,1,1637692,6670,1.16
TAP,1,2277398,30569,60.26
TARA,1,107527,854,2.89
TARK,1,75024,1070,76.82
TARO,1,35964,680,42.34
TARS,1,505201,7024,31.19
TASK,1,179974,3780,12.1
TAST,1,334382,2144,9.41
TATT,1,8801,139,12.4
TAXF,1,17973,107,50.55
TAYD,1,15750,467,34.25
TBB,1,44911,347,23.95
TBBK,1,454399,9455,42.63
TBC,1,48711,395,25.0
TBF,1,439728,1217,23.34
TBFC,1,4403,18,25.3381
TBFG,1,0,0,25.6637
TBG,1,30725,103,27.6338
TBI,1,146586,2421,13.25
TBIL,1,800206,2320,49.91
TBIO,1,18433,124,0.322
TBJL,1,23401,65,19.6538
TBLA,1,996938,9438,4.74
TBLD,1,83163,429,15.92
TBLL,1,139307,354,105.68
TBLT,1,9757,243,6.29
TBMC,1,503214,238,10.5
TBNK,1,14772,225,9.31
TBPH,1,724100,7720,8.22
TBT,1,1112880,8847,33.48
TBUX,1,15336,80,49.36
TBX,1,44745,151,29.22
TC,1,185869,1052,2.195
TCAF,1,360110,1139,28.81
TCBI,1,301540,6780,59.37
TCBIO,1,19702,117,18.8517
TCBK,1,168447,2721,33.46
TCBP,1,1476858,4779,1.1
TCBPW,1,28130,36,0.0103
TCBS,1,265,4,14.05
TCBX,1,12104,204,18.95
TCHI,1,1848,20,14.925
TCHP,1,355587,423,33.96
TCI,1,2512,143,39.75
TCJH,1,134997,262,1.5
TCMD,1,112844,2837,15.12
TCN,1,6837115,10396,11.02
TCOM,1,3086881,32544,38.99
TCON,1,530500,760,0.1957
TCPC,1,221462,2530,11.07
TCRT,1,100683,763,2.34
TCRX,1,100359,1524,6.0
TCS,1,1607160,3782,1.34
TCTM,1,17027,40,1.0
TCX,1,13995,416,22.14
TD,1,2579645,24415,59.08
TDC,1,523221,9500,48.67
TDCX,1,13147,321,6.28
TDF,1,59363,287,7.52
TDG,1,436946,21354,1128.57
TDI,1,4189,13,27.43
TDIV,1,103626,850,66.51
TDOC,1,2107065,24378,20.38
TDS,1,858093,11827,18.46
TDSB,1,20734,84,21.5786
TDSC,1,21891,58,23.334
TDSpU,1,32735,364,18.45
TDSpV,1,50902,432,16.27
TDTF,1,139626,504,23.46
TDTT,1,181211,295,23.57
TDUP,1,571696,3190,1.98
TDV,1,43511,172,69.6702
TDVG,1,49777,223,36.1021
TDVI,1,5900,32,21.87
TDW,1,497085,9887,67.87
TDW.WS,1,1161,4,2.69
TDY,1,163547,7307,430.67
TEAF,1,26662,163,11.28
TEAM,1,2026897,34454,212.29
TECB,1,58839,460,46.73
TECH,1,879976,14319,67.98
TECK,1,3210365,29908,37.94
TECL,1,1366510,16278,78.69
TECS,1,5088388,6757,8.16
TECTP,1,1610,9,10.035
TEF,1,883057,6096,3.86
TEI,1,77468,236,5.23
TEL,1,1711378,24678,143.11
TELA,1,76651,684,6.85
TELL,1,30693793,27546,0.5469
TELZ,1,9566,59,12.1499
TEMP,1,25,4,40.0928
TENB,1,2208635,31144,50.72
TENK,1,173,6,10.96
TENKU,1,100,1,11.49
TENX,1,2683501,23944,5.07
TEO,1,133011,1844,6.98
TEQI,1,60117,63,36.6613
TER,1,1883087,27124,98.47
TERN,1,526053,5740,6.27
TETE,1,363,10,11.54
TETEW,1,28800,11,0.0199
TEVA,1,7055504,26096,12.09
TEX,1,899283,14760,64.35
TFC,1,7442497,56896,35.51
TFCpI,1,10002,83,21.58
TFCpO,1,54253,523,23.21
TFCpR,1,60643,415,21.24
TFFP,1,15003,223,7.075
TFI,1,521226,1887,46.58
TFII,1,625016,11256,141.5
TFIN,1,168410,4668,77.2
TFINP,1,1625,32,21.3
TFJL,1,811,8,20.7
TFLO,1,4788121,7087,50.56
TFLR,1,3248,46,51.66
TFPM,1,114841,936,12.73
TFPN,1,1823,32,24.365
TFSA,1,1058,17,23.09
TFSL,1,253135,4215,13.09
TFX,1,93953,4685,251.32
TG,1,65080,535,4.71
TGAA,1,34369,186,11.095
TGAAU,1,250,7,11.2
TGAN,1,180977,945,4.88
TGB,1,421939,1457,1.35
TGH,1,368168,3486,49.68
TGHpA,1,2920,37,25.19
TGHpB,1,6870,52,24.96
TGI,1,2088467,23627,15.01
TGIF,1,1858,253,97.895
TGL,1,2682094,2596,0.0928
TGLR,1,3012,24,26.0516
TGLS,1,210700,4565,48.5
TGNA,1,2854371,20131,14.18
TGRT,1,14580,30,31.19
TGRW,1,2728,47,33.2491
TGS,1,230457,2912,12.81
TGT,1,2900958,52068,147.4
TGTX,1,3919257,32066,14.64
TGVC,1,9254,74,11.2087
TGVCW,1,12350,6,0.0202
TH,1,566526,6770,9.28
THAR,1,246619,766,0.3805
THC,1,2193973,33355,89.02
THCH,1,251793,858,1.33
THCPU,1,400,8,10.23
THCX,1,13096,185,17.2408
THD,1,23927,451,59.66
THFF,1,58319,1900,37.67
THG,1,211906,6172,131.02
THLV,1,15582,27,25.5988
THM,1,101547,193,0.54
THMO,1,120852,513,0.8039
THNQ,1,31978,294,43.3651
THO,1,271936,7458,116.5
THQ,1,84656,527,18.84
THR,1,359350,5585,26.9
THRD,1,43527,630,9.02
THRM,1,260847,4493,48.42
THRX,1,324275,808,4.06
THRY,1,92173,1904,21.38
THS,1,423981,7375,43.1
THTA,1,11832,126,20.14
THTX,1,5815,79,1.57
THW,1,127303,606,12.73
THWWW,1,38321,88,0.0449
THY,1,1484,20,22.4455
THYF,1,9594,88,51.64
TIGO,1,87926,1220,16.485
TIGR,1,393467,2792,3.8
TIL,1,16316,269,11.66
TILE,1,154502,2696,12.89
TILL,1,7156,82,21.8809
TILT,1,15319,85,186.94
TIMB,1,410474,3703,18.41
TIME,1,1630,36,23.13
TINT,1,20,1,32.0933
TINY,1,249,12,44.2486
TIP,1,1603911,10844,106.48
TIPT,1,155369,1993,16.45
TIPX,1,487450,607,18.49
TIPZ,1,6290,90,52.8672
TIRX,1,293699,965,0.6231
TISI,1,775,36,6.41
TITN,1,83847,2940,27.0
TIVC,1,16945,153,1.2
TIXT,1,225038,2447,9.17
TJUL,1,16162,49,25.96
TJX,1,6181829,56820,98.36
TK,1,545428,4943,8.12
TKC,1,206978,1589,5.47
TKLF,1,114973,505,0.23
TKNO,1,2240,107,3.22
TKO,1,932218,15024,85.93
TKR,1,590398,12677,80.68
TLF,1,1067,21,4.48
TLH,1,505746,4754,104.39
TLIS,1,4378,48,7.3245
TLK,1,95707,1897,25.33
TLPH,1,70604,243,0.86
TLRY,1,15790931,18487,1.89
TLS,1,307795,3386,4.14
TLSA,1,52172,123,0.524
TLSI,1,19159,452,9.61
TLT,1,49945613,159211,94.04
TLTD,1,9639,59,67.1379
TLTE,1,2264,46,50.28
TLTW,1,674987,6768,26.495
TLYS,1,44956,791,7.34
TM,1,301649,12570,226.31
TMAT,1,13292,111,16.205
TMC,1,979462,3956,1.28
TMCI,1,962023,9172,15.1
TMCWW,1,16375,76,0.13
TMDV,1,38,8,45.7581
TMDX,1,295912,6956,89.2
TME,1,9524277,35155,9.49
TMET,1,103,5,24.12
TMF,1,7732300,87718,54.63
TMFC,1,110927,541,47.94
TMFE,1,9669,69,22.55
TMFG,1,13106,91,28.5263
TMFM,1,5160,40,25.35
TMFS,1,6891,59,30.06
TMFX,1,3950,85,16.8702
TMHC,1,819107,12505,53.61
TMO,1,1517918,42624,550.89
TMP,1,78389,2401,48.41
TMQ,1,57035,327,0.4855
TMSL,1,22728,45,28.536
TMST,1,174111,3103,21.0
TMUS,1,4031427,60641,160.93
TMV,1,2970245,26634,34.29
TNA,1,17680329,85085,35.86
TNC,1,155210,2554,97.63
TNDM,1,629760,10700,23.17
TNET,1,421393,11102,112.04
TNGX,1,443965,4795,12.16
TNK,1,553481,8683,58.03
TNL,1,317679,8596,40.37
TNON,1,6710,85,1.13
TNP,1,129752,1944,23.92
TNPpE,1,9461,62,26.5
TNPpF,1,22659,94,26.0297
TNXP,1,498537,1232,0.3299
TNYA,1,1930858,12223,5.13
TOI,1,80669,847,1.97
TOK,1,206,8,101.8935
TOKE,1,6934,89,5.6906
TOL,1,926276,17259,100.27
TOLL,1,489,17,29.9304
TOLZ,1,2991,48,43.61
TOMZ,1,12217,77,0.771
TOON,1,92398,627,1.25
TOP,1,186922,1182,3.27
TOPS,1,7066,269,13.47
TORO,1,29239,616,5.7
TOST,1,7605282,50583,19.09
TOTL,1,261994,1066,39.8
TOTR,1,2832,27,40.495
TOUR,1,97978,253,0.631
TOUS,1,6994,41,26.0648
TOVX,1,64121,220,0.5354
TOWN,1,223291,4669,27.0
TPB,1,132457,2591,22.97
TPC,1,92912,1521,8.86
TPCS,1,2746,31,3.72
TPET,1,1021758,1555,0.1386
TPG,1,646874,12619,43.43
TPH,1,604967,9799,35.16
TPHD,1,14012,148,32.7858
TPHE,1,5383,33,22.3243
TPHS,1,55432,119,0.1754
TPIC,1,681902,6025,2.74
TPIF,1,8895,50,25.94
TPL,1,20521,3268,1481.82
TPLC,1,16126,142,38.79
TPLE,1,1949,12,23.19
TPMN,1,8447,78,23.5967
TPOR,1,25536,284,36.09
TPR,1,9189298,86784,42.99
TPSC,1,28550,109,34.3306
TPST,1,1389976,5032,4.155
TPTA,1,6112,76,16.3
TPVG,1,142649,1505,10.89
TPX,1,3472990,44823,51.88
TPYP,1,55315,512,25.38
TPZ,1,2645,25,14.17
TQQQ,1,49461067,248356,58.55
TR,1,61661,2408,32.85
TRAK,1,93438,1040,12.14
TRC,1,39668,890,15.87
TRDA,1,22141,585,14.51
TREE,1,286946,5965,34.12
TRES,1,9257,176,19.89
TREX,1,1073996,19543,90.4
TRFK,1,10033,129,41.4555
TRFM,1,47918,80,32.4542
TRGP,1,1360933,22077,87.9
TRI,1,875722,14066,155.93
TRIB,1,82610,195,0.5122
TRIN,1,502517,4314,13.97
TRINL,1,3537,62,25.34
TRIP,1,2491843,25446,22.55
TRIS,1,325,34,10.885
TRMB,1,1020551,16491,52.08
TRMD,1,442672,5879,33.63
TRMK,1,172407,3036,26.63
TRML,1,152572,3518,36.24
TRN,1,332515,5599,26.0
TRND,1,2828,28,30.1614
TRNO,1,1144776,16178,63.47
TRNR,1,8439,87,0.69
TRNS,1,44266,1367,110.91
TRONW,1,101342,52,0.0374
TROO,1,4575,75,1.85
TROW,1,1942826,35942,108.91
TROX,1,870149,9850,13.49
TRP,1,3557964,24363,37.46
TRS,1,279410,4041,24.4
TRST,1,69097,1677,27.2
TRT,1,3575,32,5.06
TRTL,1,293,10,10.71
TRTNpA,1,3515,26,25.76
TRTNpB,1,1363,28,25.4
TRTNpC,1,4462,59,25.01
TRTNpD,1,1844,57,24.49
TRTNpE,1,7899,77,21.7
TRTX,1,814565,6592,5.19
TRTXpC,1,21692,209,15.27
TRTY,1,21442,58,25.09
TRU,1,1717783,28692,69.21
TRUE,1,142842,1386,3.83
TRUG,1,246901,1180,1.62
TRUP,1,488470,9925,29.68
TRV,1,1357558,25265,213.81
TRVG,1,45804,418,2.47
TRVI,1,151007,1355,1.51
TRVN,1,44452,162,0.5703
TRX,1,286204,696,0.3182
TS,1,1531911,17069,31.85
TSAT,1,6596,194,9.65
TSBK,1,11664,417,26.72
TSBX,1,21102,493,2.21
TSCO,1,1188785,25582,231.83
TSDD,1,8376,112,23.48
TSE,1,136643,2030,5.94
TSEC,1,1324,10,25.85
TSEM,1,559131,6514,29.46
TSHA,1,539336,3119,1.56
TSI,1,34332,113,4.78
TSL,1,74122,457,7.7471
TSLA,1,82794636,925032,189.56
TSLH,1,2,1,23.2629
TSLL,1,13333899,41608,9.38
TSLP,1,869,69,21.6495
TSLQ,1,2134872,16605,36.12
TSLR,1,159081,960,14.97
TSLS,1,1125861,4176,24.26
TSLT,1,3226390,20681,13.65
TSLX,1,269970,2808,21.31
TSLY,1,2816933,20301,8.75
TSLZ,1,146047,1115,36.8
TSM,1,33334860,345216,133.73
TSME,1,24165,77,31.1185
TSN,1,2482228,32039,53.97
TSPA,1,33333,133,31.0294
TSQ,1,22620,541,10.62
TSRI,1,793,16,8.6599
TSVT,1,1062026,8522,5.99
TT,1,1659823,36045,269.94
TTAC,1,16996,49,59.09
TTAI,1,3025,44,29.23
TTC,1,612893,14532,96.91
TTD,1,4067311,54335,70.17
TTE,1,3336062,19723,64.19
TTEC,1,314786,6025,18.22
TTEK,1,296282,8596,174.03
TTGT,1,204679,5058,33.56
TTI,1,738754,5298,3.94
TTMI,1,1508357,15878,15.22
TTNP,1,27457,746,7.26
TTOO,1,36203,706,4.29
TTP,1,9235,61,28.5699
TTSH,1,18375,223,6.28
TTT,1,15483,181,70.6688
TTWO,1,3055914,57159,169.6
TU,1,2730057,16643,17.06
TUA,1,298863,727,22.51
TUG,1,153823,558,31.02
TUGN,1,74282,160,23.65
TUP,1,889678,2471,1.48
TUR,1,82744,791,37.12
TURB,1,13546,52,0.9543
TURN,1,9785,53,3.93
TUSI,1,53910,4,25.22
TUSK,1,38418,427,3.75
TUYA,1,147446,907,1.72
TV,1,1390490,7392,3.03
TVAL,1,12665,31,27.7073
TVC,1,3298,64,22.36
TVE,1,9744,127,21.93
TVTX,1,821548,7469,8.3
TW,1,1048774,21908,101.03
TWEB,1,445,40,21.18
TWI,1,289837,4496,14.24
TWIN,1,20411,715,15.46
TWIO,1,8908,4,8.835
TWKS,1,417955,3671,4.44
TWLO,1,2187795,32682,70.36
TWLV,1,1790,32,11.37
TWM,1,2760763,3627,12.23
TWN,1,7258,49,37.84
TWO,1,818640,7641,12.29
TWOU,1,1723800,7566,0.7577
TWOpA,1,5211,65,22.765
TWOpB,1,10259,131,22.4
TWOpC,1,16230,123,22.66
TWST,1,757117,11694,36.51
TX,1,106103,2285,37.73
TXG,1,1282648,22059,48.47
TXMD,1,6322,204,2.29
TXN,1,3438754,54131,160.21
TXO,1,80269,514,17.95
TXRH,1,806838,17001,135.49
TXS,1,1415,42,26.1321
TXSS,1,100,1,23.8428
TXT,1,1236094,24285,87.59
TY,1,25596,252,29.31
TYA,1,15224,98,13.5301
TYD,1,38188,352,26.3361
TYG,1,16457,188,28.6
TYGO,1,25459,142,1.43
TYL,1,140288,6655,435.15
TYLD,1,1349,6,25.15
TYLG,1,1884,44,31.4938
TYO,1,11305,151,13.9513
TYRA,1,79232,1396,18.26
TYp,1,1059,15,44.8
TZA,1,18762347,51108,21.34
TZOO,1,64220,805,8.64
TpA,1,51610,578,21.69
TpC,1,59054,748,20.64
U,1,7360176,63693,33.41
UA,1,8629592,42246,7.46
UAA,1,19375150,69384,7.71
UAE,1,43983,98,14.48
UAL,1,7149149,65684,41.62
UAMY,1,129313,340,0.2236
UAN,1,37370,561,71.66
UAPR,1,4419,13,27.8733
UAUG,1,82512,255,31.68
UAVS,1,28812730,33264,0.0711
UBCP,1,977,45,11.7397
UBER,1,21545798,189489,71.61
UBFO,1,5185,158,7.19
UBND,1,20587,47,21.53
UBOT,1,21432,243,21.61
UBR,1,198,3,29.4087
UBS,1,3343758,22485,27.79
UBSI,1,615530,12605,34.64
UBT,1,51053,423,20.23
UBX,1,96090,669,1.76
UCAR,1,274383793,128341,0.0959
UCBI,1,438704,9415,26.91
UCBIO,1,3195,26,23.91
UCC,1,1518,26,35.45
UCIB,1,2578,14,24.31
UCL,1,1023,47,1.3181
UCO,1,3677323,18071,28.78
UCON,1,708981,1181,24.61
UCRD,1,110,2,21.015
UCTT,1,329770,5634,42.07
UCYB,1,4428,93,44.86
UDEC,1,8501,39,32.73
UDI,1,0,0,26.1155
UDIV,1,2125,23,38.3269
UDMY,1,722666,12981,14.27
UDN,1,16627,138,17.97
UDOW,1,2513237,24500,79.57
UDR,1,3457946,30121,35.49
UE,1,1693738,11675,17.57
UEC,1,10112276,41645,7.6
UEIC,1,32730,573,8.58
UEVM,1,718,17,44.21
UFCS,1,40790,1316,21.49
UFEB,1,57572,165,30.15
UFI,1,86974,711,5.89
UFIV,1,4881,54,48.625
UFO,1,4752,128,16.58
UFPI,1,296942,7520,117.44
UFPT,1,43384,2390,172.79
UG,1,13402,210,8.89
UGA,1,33234,379,67.03
UGE,1,2292,35,16.3825
UGI,1,1790047,18041,23.42
UGIC,1,1322,66,56.4901
UGL,1,73110,756,61.28
UGP,1,1120199,5151,5.79
UGRO,1,54399,296,1.84
UHAL,1,290842,6573,62.19
UHAL.B,1,337708,6887,60.6
UHG,1,6753,173,7.35
UHS,1,363687,8516,161.96
UHT,1,60572,1859,38.38
UI,1,53069,3082,127.13
UIS,1,548896,6246,6.92
UITB,1,103229,369,46.36
UIVM,1,2382,20,45.66
UJAN,1,7361,43,35.3
UJB,1,67,5,68.0321
UJUL,1,3796,22,31.13
UJUN,1,2374,5,30.5998
UK,1,606554,3310,2.31
UL,1,4863381,44379,50.68
ULBI,1,21098,460,7.19
ULCC,1,4091337,30042,7.32
ULE,1,302,12,11.3012
ULH,1,13283,500,30.94
ULST,1,398534,608,40.42
ULTA,1,666296,22445,519.12
ULTR,1,1434,11,47.965
ULVM,1,99,12,69.498
ULY,1,13436,159,2.04
UMAR,1,594,6,31.94
UMAY,1,6736,23,29.89
UMBF,1,224719,4232,80.29
UMC,1,7594544,18713,8.05
UMDD,1,6656,89,22.04
UMH,1,237055,3090,14.71
UMHpD,1,31221,208,22.71
UMI,1,27629,92,36.1732
UMMA,1,28336,128,23.1
UNB,1,749,83,29.2
UNCY,1,285959,467,1.14
UNF,1,76261,3240,171.25
UNFI,1,774979,8241,16.35
UNG,1,9906729,37461,17.42
UNH,1,3268881,72816,520.09
UNIT,1,2049540,13132,4.86
UNIY,1,0,0,48.7735
UNL,1,1203026,236,7.9
UNM,1,1110862,17497,47.35
UNMA,1,8265,114,25.12
UNOV,1,1041,14,32.2109
UNP,1,1843146,39505,248.82
UNTY,1,7425,200,26.93
UOCT,1,815,10,33.0203
UONE,1,32148,420,3.64
UONEK,1,18332,524,3.4
UP,1,729485,5304,3.43
UPAR,1,5909,35,13.12
UPBD,1,446087,7314,33.5
